Species,effect,group,term,estimate,std.error,statistic,df,p.value,padj
s__Dorea_sp_AF36_15AT,fixed,NA,hd_exposurelow_exposure,-0.054383922,0.206924218,-0.262820477,112.7007504,0.793168805,0.895004221
s__Faecalimonas_umbilicata,fixed,NA,hd_exposurehigh_exposure,0.051715715,0.197936219,0.261274642,115.4807646,0.794346117,0.895792729
s__Alistipes_putredinis,fixed,NA,hd_exposurelow_exposure,0.113402679,0.436971298,0.259519743,117.4588633,0.795688565,0.896766402
s__Streptococcus_mitis,fixed,NA,hd_exposurehigh_exposure,-0.030237172,0.116952792,-0.258541686,123.5211524,0.796419198,0.897049783
s__Bifidobacterium_adolescentis,fixed,NA,hd_exposurelow_exposure,-0.083756302,0.326239805,-0.25673232,116.0102097,0.797840174,0.898109925
s__Eisenbergiella_massiliensis,fixed,NA,hd_exposurelow_exposure,0.036202111,0.141457083,0.255922932,114.9029184,0.798467948,0.898276441
s__Enterococcus_faecalis,fixed,NA,hd_exposurelow_exposure,0.029319789,0.116734415,0.251166621,108.7612886,0.802159213,0.901887115
s__Clostridium_SGB4750,fixed,NA,hd_exposurelow_exposure,0.058088822,0.235120926,0.247059346,116.8418052,0.805295875,0.904327461
s__Pyramidobacter_piscolens,fixed,NA,hd_exposurelow_exposure,-0.023939496,0.096711089,-0.247536204,127.9072974,0.804890191,0.904327461
s__Blautia_hansenii,fixed,NA,hd_exposurehigh_exposure,0.056197548,0.229975154,0.24436356,119.2622571,0.80736917,0.905569254
s__GGB51510_SGB71883,fixed,NA,hd_exposurelow_exposure,0.03467003,0.141796082,0.244506262,124.5571077,0.807241078,0.905569254
s__Blautia_obeum,fixed,NA,hd_exposurehigh_exposure,-0.070736777,0.292518128,-0.241820149,114.8571514,0.809350746,0.907248261
s__Blautia_massiliensis,fixed,NA,hd_exposurehigh_exposure,-0.062323278,0.259290746,-0.240360596,113.2276516,0.810485366,0.907251378
s__Butyricimonas_synergistica,fixed,NA,hd_exposurehigh_exposure,-0.022166742,0.092394407,-0.23991433,119.5779005,0.810807455,0.907251378
s__Collinsella_SGB14987,fixed,NA,hd_exposurelow_exposure,0.011906289,0.04937347,0.241147506,113.2028776,0.809877029,0.907251378
s__Enterococcus_faecalis,fixed,NA,hd_exposurehigh_exposure,-0.027512192,0.114961772,-0.239316003,105.9098734,0.811323071,0.907286015
s__Candidatus_Borkfalkia_ceftriaxoniphila,fixed,NA,hd_exposurelow_exposure,0.028038456,0.120357531,0.232959712,117.1089601,0.816199368,0.912194159
s__Phascolarctobacterium_SGB4573,fixed,NA,hd_exposurelow_exposure,-0.018620766,0.080346042,-0.231757099,102.0177225,0.817190912,0.912757391
s__Adlercreutzia_equolifaciens,fixed,NA,hd_exposurelow_exposure,0.030498706,0.132186912,0.230724095,110.9852058,0.817953928,0.91306485
s__GGB2982_SGB3964,fixed,NA,hd_exposurehigh_exposure,0.031008252,0.135021073,0.22965491,111.6674842,0.818780068,0.913442365
s__GGB58158_SGB79798,fixed,NA,hd_exposurehigh_exposure,-0.0272004,0.118766818,-0.229023561,109.0384202,0.819279617,0.913455296
s__Drancourtella_sp_An57,fixed,NA,hd_exposurelow_exposure,0.013624423,0.060648385,0.224646094,138.9982251,0.822584505,0.916048896
s__Faecalicatena_contorta,fixed,NA,hd_exposurelow_exposure,0.030931571,0.137394261,0.22513001,122.3597253,0.822253693,0.916048896
s__Bifidobacterium_bifidum,fixed,NA,hd_exposurelow_exposure,0.061931196,0.278633007,0.222267982,119.5775117,0.824484456,0.916053892
s__Blautia_marasmi,fixed,NA,hd_exposurehigh_exposure,-0.015822982,0.071882185,-0.220123832,139.1861969,0.826097245,0.916053892
s__Clostridiales_bacterium_Choco116,fixed,NA,hd_exposurelow_exposure,-0.027654069,0.124880025,-0.221445092,119.2843898,0.825124527,0.916053892
s__Desulfovibrio_piger,fixed,NA,hd_exposurehigh_exposure,0.024373515,0.108991684,0.223627289,110.4562889,0.823460407,0.916053892
s__GGB9602_SGB15031,fixed,NA,hd_exposurehigh_exposure,0.030545103,0.138498889,0.220544029,112.7409023,0.825846377,0.916053892
s__Lachnospiraceae_bacterium_Marseille_Q4251,fixed,NA,hd_exposurelow_exposure,-0.053288212,0.242560343,-0.219690535,114.3851422,0.826503752,0.916053892
s__Massilioclostridium_coli,fixed,NA,hd_exposurehigh_exposure,0.025990194,0.116847505,0.222428314,108.8159628,0.824397422,0.916053892
s__Mediterraneibacter_glycyrrhizinilyticus,fixed,NA,hd_exposurelow_exposure,0.048320447,0.217793929,0.221863151,116.5880387,0.82480857,0.916053892
s__GGB9691_SGB15198,fixed,NA,hd_exposurelow_exposure,0.015420515,0.070554103,0.218562975,125.0341841,0.827346839,0.916445729
s__Bacteroides_cellulosilyticus,fixed,NA,hd_exposurehigh_exposure,-0.062332101,0.291630015,-0.21373692,113.9894698,0.831134055,0.917383815
s__Clostridiales_bacterium_Choco116,fixed,NA,hd_exposurehigh_exposure,-0.026602032,0.124300991,-0.214013029,117.3282061,0.830908379,0.917383815
s__GGB1239_SGB1657,fixed,NA,hd_exposurelow_exposure,-0.01135629,0.05302651,-0.2141625,123.5701048,0.830773333,0.917383815
s__Harryflintia_acetispora,fixed,NA,hd_exposurelow_exposure,-0.017537492,0.081945431,-0.21401428,113.1700625,0.830921039,0.917383815
s__Lachnotalea_sp_AF33_28,fixed,NA,hd_exposurelow_exposure,-0.023204143,0.108369026,-0.214121539,117.8560887,0.830822295,0.917383815
s__Sellimonas_intestinalis,fixed,NA,hd_exposurelow_exposure,0.041448658,0.19377612,0.213899718,115.3834851,0.831002788,0.917383815
s__GGB9342_SGB14306,fixed,NA,hd_exposurelow_exposure,0.039085336,0.184922962,0.211360104,103.5923368,0.833021534,0.918925346
s__Neobittarella_massiliensis,fixed,NA,hd_exposurelow_exposure,-0.019062814,0.090707049,-0.210158019,118.3346765,0.833905766,0.919359007
s__Dialister_invisus,fixed,NA,hd_exposurelow_exposure,0.050063722,0.239663016,0.208892148,114.0666909,0.834905014,0.919377757
s__Enterococcus_faecium,fixed,NA,hd_exposurelow_exposure,-0.028553451,0.136243623,-0.209576426,87.58016819,0.834485022,0.919377757
s__Nitrosopumilus_SGB14899,fixed,NA,hd_exposurelow_exposure,-0.027672116,0.133844103,-0.206748863,120.877433,0.836553856,0.920651863
s__Parabacteroides_goldsteinii,fixed,NA,hd_exposurehigh_exposure,0.038242395,0.185517679,0.206138819,112.1054422,0.837056376,0.920663652
s__Butyricimonas_SGB15260,fixed,NA,hd_exposurehigh_exposure,-0.055211531,0.279789758,-0.197332208,114.6966355,0.843916853,0.925490539
s__Clostridiaceae_bacterium_Marseille_Q4149,fixed,NA,hd_exposurehigh_exposure,-0.037488186,0.188191234,-0.199202614,112.4386219,0.842464038,0.925490539
s__GGB1663_SGB2279,fixed,NA,hd_exposurehigh_exposure,-0.022848913,0.114480123,-0.199588471,117.2312483,0.842148229,0.925490539
s__GGB3363_SGB4448,fixed,NA,hd_exposurehigh_exposure,0.029120466,0.14721985,0.19780258,115.9251477,0.84354596,0.925490539
s__GGB3446_SGB4597,fixed,NA,hd_exposurelow_exposure,0.020662481,0.104169126,0.198355138,115.6355939,0.84311552,0.925490539
s__GGB1247_SGB1668,fixed,NA,hd_exposurelow_exposure,-0.030406028,0.155342342,-0.195735607,114.2132344,0.845164928,0.926065248
s__Phocea_massiliensis,fixed,NA,hd_exposurelow_exposure,0.04712165,0.241158169,0.195397279,113.8343882,0.845430294,0.926065248
s__Lachnospiraceae_bacterium,fixed,NA,hd_exposurehigh_exposure,0.061705263,0.319438091,0.193168143,114.9216515,0.847168269,0.926685419
s__Megamonas_funiformis,fixed,NA,hd_exposurelow_exposure,0.059323577,0.30776009,0.192759161,117.0873555,0.847481537,0.926685419
s__Roseburia_faecis,fixed,NA,hd_exposurelow_exposure,0.065675958,0.339925755,0.193206774,119.4045167,0.847125296,0.926685419
s__Desulfovibrio_piger,fixed,NA,hd_exposurelow_exposure,0.020334559,0.10934955,0.185959234,111.8689182,0.852813506,0.931473324
s__Dielma_fastidiosa,fixed,NA,hd_exposurelow_exposure,0.032650323,0.176872819,0.184597743,116.6476876,0.85386511,0.931473324
s__Eubacterium_ramulus,fixed,NA,hd_exposurelow_exposure,0.036906586,0.201305304,0.183336382,119.1485277,0.854845711,0.931473324
s__GGB9621_SGB15073,fixed,NA,hd_exposurelow_exposure,0.026218896,0.142011808,0.18462476,121.7754971,0.853830481,0.931473324
s__Prevotella_bivia,fixed,NA,hd_exposurelow_exposure,0.028786688,0.156797876,0.183591058,111.9083904,0.854666513,0.931473324
s__Streptococcus_gallolyticus,fixed,NA,hd_exposurelow_exposure,-0.011148743,0.060270305,-0.18497904,134.0938882,0.853524959,0.931473324
s__Alistipes_putredinis,fixed,NA,hd_exposurehigh_exposure,0.078840428,0.434815816,0.181319135,115.3981503,0.856435176,0.932120145
s__GGB9724_SGB15278,fixed,NA,hd_exposurehigh_exposure,-0.017042452,0.093713687,-0.181856599,112.2796679,0.856023177,0.932120145
s__Collinsella_SGB15196,fixed,NA,hd_exposurehigh_exposure,0.012498482,0.069478469,0.179889999,100.9500049,0.857599528,0.932845042
s__GGB79734_SGB15291,fixed,NA,hd_exposurelow_exposure,0.037994688,0.214217996,0.177364595,112.6207775,0.859540619,0.93409426
s__Olsenella_sp_AF16_14LB,fixed,NA,hd_exposurelow_exposure,-0.026047598,0.147089651,-0.177086544,117.2537999,0.859745946,0.93409426
s__Candidatus_Cibionibacter_quicibialis,fixed,NA,hd_exposurehigh_exposure,0.042841787,0.244149779,0.175473379,115.1049592,0.861016002,0.934931529
s__Adlercreutzia_equolifaciens,fixed,NA,hd_exposurehigh_exposure,0.021644195,0.13049647,0.165860389,107.3826866,0.868578695,0.935613141
s__Alistipes_SGB2302,fixed,NA,hd_exposurehigh_exposure,-0.019556918,0.115211211,-0.169748391,117.477259,0.865499984,0.935613141
s__Alistipes_communis,fixed,NA,hd_exposurelow_exposure,0.042387468,0.25572985,0.165750958,116.2604011,0.868640833,0.935613141
s__Alistipes_provencensis,fixed,NA,hd_exposurelow_exposure,0.017320506,0.103890836,0.166718323,119.9944214,0.8678723,0.935613141
s__Clostridium_neonatale,fixed,NA,hd_exposurehigh_exposure,-0.027483275,0.158918697,-0.172939218,125.221897,0.862978427,0.935613141
s__Clostridium_sp_AF34_13,fixed,NA,hd_exposurehigh_exposure,0.027723738,0.164833688,0.168192187,118.8883308,0.866717878,0.935613141
s__Desulfovibrio_porci,fixed,NA,hd_exposurehigh_exposure,0.023893226,0.139845049,0.170855,116.7005794,0.864633659,0.935613141
s__GGB3321_SGB4394,fixed,NA,hd_exposurehigh_exposure,-0.019885195,0.118779627,-0.167412503,110.1879688,0.867352351,0.935613141
s__GGB58158_SGB79798,fixed,NA,hd_exposurelow_exposure,0.020181564,0.120537919,0.167429172,112.1993477,0.867333772,0.935613141
s__GGB9760_SGB15374,fixed,NA,hd_exposurehigh_exposure,0.022605876,0.13624095,0.165925708,84.67021154,0.86861098,0.935613141
s__Haemophilus_parainfluenzae,fixed,NA,hd_exposurehigh_exposure,-0.044284155,0.256708777,-0.172507367,111.4389515,0.863351581,0.935613141
s__Odoribacter_splanchnicus,fixed,NA,hd_exposurehigh_exposure,-0.056368915,0.329455836,-0.171097031,116.1066676,0.864445293,0.935613141
s__Phascolarctobacterium_succinatutens,fixed,NA,hd_exposurehigh_exposure,-0.023254037,0.139867337,-0.166257807,110.4391862,0.868258068,0.935613141
s__Streptococcus_oralis,fixed,NA,hd_exposurelow_exposure,-0.009291559,0.055175922,-0.168398805,134.9318829,0.866521708,0.935613141
s__Enterococcus_avium,fixed,NA,hd_exposurehigh_exposure,0.013433189,0.08205868,0.163702232,116.8025718,0.870248484,0.936267334
s__Methanobrevibacter_smithii,fixed,NA,hd_exposurelow_exposure,0.025597361,0.155861501,0.164231456,107.0480562,0.869858635,0.936267334
s__Formosa_SGB1638,fixed,NA,hd_exposurelow_exposure,-0.010378791,0.064769524,-0.160241898,116.2774944,0.872968571,0.937039659
s__GGB9537_SGB14940,fixed,NA,hd_exposurelow_exposure,-0.015016342,0.093577177,-0.16047013,115.1540211,0.872791914,0.937039659
s__GGB9640_SGB15115,fixed,NA,hd_exposurelow_exposure,-0.008323043,0.051947585,-0.160220025,129.2735837,0.872957841,0.937039659
s__Streptococcus_anginosus,fixed,NA,hd_exposurelow_exposure,0.01167185,0.072804481,0.16031774,112.3734227,0.872918618,0.937039659
s__Akkermansia_muciniphila,fixed,NA,hd_exposurehigh_exposure,-0.042465122,0.272506046,-0.155831852,115.7046124,0.876437113,0.93708469
s__Allisonella_histaminiformans,fixed,NA,hd_exposurehigh_exposure,-0.030211143,0.192042365,-0.157314993,116.0903319,0.87526989,0.93708469
s__Bacteroides_nordii,fixed,NA,hd_exposurehigh_exposure,-0.042135237,0.26901732,-0.156626485,115.008127,0.875813847,0.93708469
s__Clostridium_sp_AF12_28,fixed,NA,hd_exposurelow_exposure,0.021550202,0.138145221,0.155996726,111.5231894,0.876317627,0.93708469
s__GGB3538_SGB4728,fixed,NA,hd_exposurehigh_exposure,0.009738242,0.061220306,0.159068819,85.69984025,0.873988927,0.93708469
s__Neobittarella_massiliensis,fixed,NA,hd_exposurehigh_exposure,0.014139482,0.089771125,0.157505901,114.816593,0.875122814,0.93708469
s__Prevotella_SGB1635,fixed,NA,hd_exposurelow_exposure,0.025434609,0.163320545,0.155734288,115.3925259,0.876514579,0.93708469
s__Clostridiaceae_bacterium_Marseille_Q4149,fixed,NA,hd_exposurelow_exposure,0.02725597,0.189138165,0.144106137,114.517404,0.885669951,0.941846565
s__GGB34228_SGB72916,fixed,NA,hd_exposurelow_exposure,0.014453989,0.098540233,0.146681095,114.59327,0.883641481,0.941846565
s__GGB42389_SGB59559,fixed,NA,hd_exposurelow_exposure,-0.015953755,0.107669126,-0.148173903,110.5661326,0.882475419,0.941846565
s__GGB55957_SGB77276,fixed,NA,hd_exposurehigh_exposure,-0.016984479,0.116997551,-0.145169521,109.9147092,0.884842902,0.941846565
s__GGB781_SGB1024,fixed,NA,hd_exposurelow_exposure,0.035697722,0.250681587,0.142402648,117.3680484,0.88700614,0.941846565
s__GGB9713_SGB15249,fixed,NA,hd_exposurehigh_exposure,0.02819039,0.193455541,0.145720249,114.2002222,0.884399133,0.941846565
s__Gordonibacter_pamelaeae,fixed,NA,hd_exposurehigh_exposure,-0.012020442,0.084092666,-0.142942805,96.2374258,0.886634211,0.941846565
s__Granulicatella_SGB8255,fixed,NA,hd_exposurelow_exposure,0.017492962,0.120947715,0.144632429,134.7347463,0.885217216,0.941846565
s__Lactobacillus_gasseri,fixed,NA,hd_exposurelow_exposure,0.017609334,0.122540265,0.143702435,104.401762,0.886012458,0.941846565
s__Roseburia_faecis,fixed,NA,hd_exposurehigh_exposure,-0.047963634,0.336516334,-0.142529883,115.9273917,0.886908902,0.941846565
s__Ruminococcus_sp_BSD2780120874_150323_B10,fixed,NA,hd_exposurehigh_exposure,-0.025345342,0.176034585,-0.143979333,99.71105079,0.885807383,0.941846565
s__Turicibacter_sanguinis,fixed,NA,hd_exposurelow_exposure,0.015071581,0.101877827,0.147937799,105.0490063,0.882675444,0.941846565
s__Bacteroides_uniformis,fixed,NA,hd_exposurehigh_exposure,0.051860179,0.371256784,0.139688165,115.1989583,0.889150307,0.94358808
s__GGB3653_SGB4964,fixed,NA,hd_exposurehigh_exposure,-0.017731291,0.128945081,-0.137510412,116.1579327,0.890865441,0.944872581
s__Bacteroides_caccae,fixed,NA,hd_exposurehigh_exposure,0.054456245,0.411121054,0.132457933,115.1542114,0.894853269,0.948564734
s__Streptococcus_infantis,fixed,NA,hd_exposurelow_exposure,0.00668289,0.050733255,0.131726023,121.4459578,0.895418981,0.948627239
s__GGB9699_SGB15216,fixed,NA,hd_exposurelow_exposure,0.040649223,0.314798432,0.129127782,118.0678576,0.897476254,0.950268974
s__Bifidobacterium_pseudocatenulatum,fixed,NA,hd_exposurehigh_exposure,0.037001825,0.289896267,0.127638155,114.0044229,0.898660205,0.950984683
s__Clostridiales_bacterium_1_7_47FAA,fixed,NA,hd_exposurelow_exposure,-0.027348938,0.217594977,-0.125687358,120.8667188,0.900188234,0.951208095
s__Clostridium_spiroforme,fixed,NA,hd_exposurelow_exposure,-0.016678046,0.132217824,-0.126140681,128.250738,0.899818101,0.951208095
s__Vescimonas_fastidiosa,fixed,NA,hd_exposurehigh_exposure,-0.020742379,0.165352261,-0.125443579,112.7972587,0.900395697,0.951208095
s__Faecalibacterium_SGB15315,fixed,NA,hd_exposurehigh_exposure,0.033729646,0.271916781,0.124044004,115.9231174,0.901495265,0.951832564
s__Roseburia_intestinalis,fixed,NA,hd_exposurelow_exposure,0.043838275,0.360317989,0.121665519,115.7937689,0.90337481,0.953279393
s__Granulicatella_SGB8255,fixed,NA,hd_exposurehigh_exposure,0.014339346,0.119125378,0.12037188,131.7476469,0.904371942,0.953793958
s__Butyricimonas_SGB15266,fixed,NA,hd_exposurelow_exposure,0.020569321,0.172896125,0.118969244,114.7221357,0.905507795,0.954307487
s__Megasphaera_sp_NM10,fixed,NA,hd_exposurehigh_exposure,-0.029134049,0.245856196,-0.118500367,114.7356207,0.905878421,0.954307487
s__Eggerthella_lenta,fixed,NA,hd_exposurelow_exposure,-0.028702085,0.252949018,-0.11346984,117.3654898,0.909851942,0.957627879
s__GGB28262_SGB40814,fixed,NA,hd_exposurelow_exposure,-0.006185883,0.054631311,-0.11322963,110.7955118,0.910053417,0.957627879
s__Blautia_producta,fixed,NA,hd_exposurehigh_exposure,0.030747684,0.281099694,0.109383554,115.6449649,0.913087858,0.958573842
s__Eisenbergiella_sp_OF01_20,fixed,NA,hd_exposurelow_exposure,-0.015772999,0.145826044,-0.108163112,136.8439467,0.914024737,0.958573842
s__Eubacteriaceae_bacterium,fixed,NA,hd_exposurehigh_exposure,-0.026179914,0.236607763,-0.110646895,111.1041587,0.912095985,0.958573842
s__GGB9522_SGB14921,fixed,NA,hd_exposurehigh_exposure,-0.007779589,0.071548766,-0.108731282,101.6662216,0.913629943,0.958573842
s__Phascolarctobacterium_faecium,fixed,NA,hd_exposurehigh_exposure,0.030554511,0.278629846,0.109659864,114.2281251,0.912871553,0.958573842
s__Proteus_mirabilis,fixed,NA,hd_exposurelow_exposure,0.014664796,0.134741,0.108836924,107.9762197,0.91353384,0.958573842
s__GGB9818_SGB15459,fixed,NA,hd_exposurehigh_exposure,-0.013040725,0.12475121,-0.104533853,111.5168955,0.916933484,0.961085936
s__Clostridium_sp_chh4_2,fixed,NA,hd_exposurehigh_exposure,-0.010798243,0.106853346,-0.101056671,117.1565022,0.919678217,0.962529109
s__Eubacteriales_unclassified_SGB15145,fixed,NA,hd_exposurelow_exposure,-0.008717839,0.086031028,-0.101333665,119.2815589,0.919455732,0.962529109
s__Roseburia_sp_AM59_24XD,fixed,NA,hd_exposurehigh_exposure,0.013971345,0.138547895,0.100841268,114.4747927,0.919852872,0.962529109
s__Coprococcus_comes,fixed,NA,hd_exposurehigh_exposure,0.026856476,0.272170217,0.098675293,115.2034599,0.921567576,0.963246511
s__Limosilactobacillus_fermentum,fixed,NA,hd_exposurehigh_exposure,-0.013148685,0.132818725,-0.098997223,109.5764077,0.921321354,0.963246511
s__Blautia_wexlerae,fixed,NA,hd_exposurehigh_exposure,-0.025862406,0.272361984,-0.094956006,114.1198835,0.924516303,0.965789352
s__GGB3619_SGB4894,fixed,NA,hd_exposurehigh_exposure,0.012156892,0.130184671,0.0933819,105.6632524,0.925777006,0.966566958
s__Acidaminococcus_SGB5735,fixed,NA,hd_exposurelow_exposure,-0.008271793,0.091236757,-0.090662944,118.1316911,0.927913965,0.967531928
s__Bacteroides_gallinarum,fixed,NA,hd_exposurehigh_exposure,0.006213922,0.069215472,0.089776484,102.412281,0.928640178,0.967531928
s__Coprobacter_secundus,fixed,NA,hd_exposurelow_exposure,-0.016343101,0.182425658,-0.089587729,116.5319425,0.92876863,0.967531928
s__Dysosmobacter_welbionis,fixed,NA,hd_exposurelow_exposure,-0.031795582,0.347416858,-0.091519973,117.5357406,0.927235234,0.967531928
s__Blautia_sp_Marseille_P3087,fixed,NA,hd_exposurelow_exposure,0.011541141,0.129854936,0.08887718,111.5447468,0.929338897,0.967587551
s__Senegalimassilia_faecalis,fixed,NA,hd_exposurelow_exposure,0.007578574,0.087441321,0.086670399,125.2640533,0.931071896,0.968853023
s__Ruminococcus_sp_AF13_28,fixed,NA,hd_exposurelow_exposure,-0.017362784,0.203025093,-0.085520385,114.9039804,0.931996527,0.969230561
s__Streptococcus_anginosus,fixed,NA,hd_exposurehigh_exposure,0.006095733,0.071770843,0.084933283,109.0153977,0.932470214,0.969230561
s__GGB1247_SGB1668,fixed,NA,hd_exposurehigh_exposure,0.012652921,0.154973514,0.081645699,113.1635266,0.935072691,0.970857503
s__Lactobacillus_gasseri,fixed,NA,hd_exposurehigh_exposure,-0.009968443,0.121350605,-0.082145807,101.082914,0.934693209,0.970857503
s__Clostridium_sp_AF12_28,fixed,NA,hd_exposurehigh_exposure,0.010690536,0.136509202,0.078313665,107.9020437,0.937723592,0.970917347
s__Coprobacillus_cateniformis,fixed,NA,hd_exposurelow_exposure,-0.013156252,0.166766101,-0.078890447,117.9238489,0.937253476,0.970917347
s__Desulfovibrio_SGB5077,fixed,NA,hd_exposurehigh_exposure,0.010022693,0.125930138,0.079589309,99.82083015,0.936723239,0.970917347
s__GGB3189_SGB4212,fixed,NA,hd_exposurelow_exposure,-0.00551348,0.068881314,-0.080043194,136.5803141,0.936320067,0.970917347
s__GGB9602_SGB15031,fixed,NA,hd_exposurelow_exposure,0.010921077,0.139058823,0.078535667,114.4556173,0.937539098,0.970917347
